1,30725,30725,30941,0,1,0
1,30726,30726,30942,0,1,0
1,30727,30727,30943,0,1,0
1,30728,30728,30944,0,1,0
1,30729,30729,30945,0,1,0
1,30730,30730,30946,0,1,0
1,30731,30731,30947,0,1,0
1,30732,30732,30948,0,1,0
1,30733,30733,30949,0,1,0
1,30734,30734,30950,0,1,0
1,30735,30735,30951,0,1,0
1,30736,30736,30952,0,1,0
1,30737,30737,30953,0,1,0
1,30738,30738,30954,0,1,0
1,30739,30739,30955,0,1,0
1,30740,30740,30956,0,1,0
1,30741,30741,30957,0,1,0
1,30742,30742,30958,0,1,0
1,30743,30743,30959,0,1,0
1,30744,30744,30960,0,1,0
1,30745,30745,30961,0,1,0
1,30746,30746,30962,0,1,0
1,30747,30747,30963,0,1,0
1,30748,30748,30964,0,1,0
1,30749,30749,30965,0,1,0
1,30750,30750,30966,0,1,0
1,30751,30751,30967,0,1,0
1,30752,30752,30968,0,1,0
1,30753,30753,30969,0,1,0
1,30754,30754,30970,0,1,0
1,30755,30755,30971,0,1,0
1,30756,30756,30972,0,1,0
1,30757,30757,30973,0,1,0
1,30758,30758,30974,0,1,0
1,30759,30759,30975,0,1,0
1,30760,30760,30976,0,1,0
1,30761,30761,30977,0,1,0
1,30762,30762,30978,0,1,0
1,30763,30763,30979,0,1,0
1,30764,30764,30980,0,1,0
1,30765,30765,30981,0,1,0
1,30766,30766,30982,0,1,0
1,30767,30767,30983,0,1,0
1,30768,30768,30984,0,1,0
1,30769,30769,30985,0,1,0
1,30770,30770,30986,0,1,0
1,30771,30771,30987,0,1,0
1,30772,30772,30988,0,1,0
1,30773,30773,30989,0,1,0
1,30774,30774,30990,0,1,0
1,30775,30775,30991,0,1,0
1,30776,30776,30992,0,1,0
1,30777,30777,30993,0,1,0
1,30778,30778,30994,0,1,0
1,30779,30779,30995,0,1,0
1,30780,30780,30996,0,1,0
1,30781,30781,30997,0,1,0
1,30782,30782,30998,0,1,0
1,30783,30783,30999,0,1,0
1,30784,30784,31000,0,1,0
1,30785,30785,31001,0,1,0
1,30786,30786,31002,0,1,0
1,30787,30787,31003,0,1,0
1,30788,30788,31004,0,1,0
1,30789,30789,31005,0,1,0
1,30790,30790,31006,0,1,0
1,30791,30791,31007,0,1,0
1,30792,30792,31008,0,1,0
1,30793,30793,31009,0,1,0
1,30794,30794,31010,0,1,0
1,30795,30795,31011,0,1,0
1,30796,30796,31012,0,1,0
1,30797,30797,31013,0,1,0
1,30798,30798,31014,0,1,0
1,30799,30799,31015,0,1,0
1,30800,30800,31016,0,1,0
1,30801,30801,31017,0,1,0
1,30802,30802,31018,0,1,0
1,30803,30803,31019,0,1,0
1,30804,30804,31020,0,1,0
1,30805,30805,31021,0,1,0
1,30806,30806,31022,0,1,0
1,30807,30807,31023,0,1,0
1,30808,30808,31024,0,1,0
1,30809,30809,31025,0,1,0
1,30810,30810,31026,0,1,0
1,30811,30811,31027,0,1,0
1,30812,30812,31028,0,1,0
1,30813,30813,31029,0,1,0
1,30814,30814,31030,0,1,0
1,30815,30815,31031,0,1,0
1,30816,30816,31032,0,1,0
1,30817,30817,31033,0,1,0
1,30818,30818,31034,0,1,0
1,30819,30819,31035,0,1,0
1,30820,30820,31036,0,1,0
1,30821,30821,31037,0,1,0
1,30822,30822,31038,0,1,0
1,30823,30823,31039,0,1,0
1,30824,30824,31040,0,1,0
1,30825,30825,31041,0,1,0
1,30826,30826,31042,0,1,0
1,30827,30827,31043,0,1,0
1,30828,30828,31044,0,1,0
1,30829,30829,31045,0,1,0
1,30830,30830,31046,0,1,0
1,30831,30831,31047,0,1,0
1,30832,30832,31048,0,1,0
1,30833,30833,31049,0,1,0
1,30834,30834,31050,0,1,0
1,30835,30835,31051,0,1,0
1,30836,30836,31052,0,1,0
1,30837,30837,31053,0,1,0
1,30838,30838,31054,0,1,0
1,30839,30839,31055,0,1,0
1,30840,30840,31056,0,1,0
1,30841,30841,31057,0,1,0
1,30842,30842,31058,0,1,0
1,30843,30843,31059,0,1,0
1,30844,30844,31060,0,1,0
1,30845,30845,31061,0,1,0
1,30846,30846,31062,0,1,0
1,30847,30847,31063,0,1,0
1,30848,30848,31064,0,1,0
1,30849,30849,31065,0,1,0
1,30850,30850,31066,0,1,0
1,30851,30851,31067,0,1,0
1,30852,30852,31068,0,1,0
1,30853,30853,31069,0,1,0
1,30854,30854,31070,0,1,0
1,30855,30855,31071,0,1,0
1,30856,30856,31072,0,1,0
1,30857,30857,31073,0,1,0
1,30858,30858,31074,0,1,0
1,30859,30859,31075,0,1,0
1,30860,30860,31076,0,1,0
1,30861,30861,31077,0,1,0
1,30862,30862,31078,0,1,0
1,30863,30863,31079,0,1,0
1,30864,30864,31080,0,1,0
1,30865,30865,31081,0,1,0
1,30866,30866,31082,0,1,0
1,30867,30867,31083,0,1,0
1,30868,30868,31084,0,1,0
1,30869,30869,31085,0,1,0
1,30870,30870,31086,0,1,0
1,30871,30871,31087,0,1,0
1,30872,30872,31088,0,1,0
1,30873,30873,31089,0,1,0
1,30874,30874,31090,0,1,0
1,30875,30875,31091,0,1,0
1,30876,30876,31092,0,1,0
1,30877,30877,31093,0,1,0
1,30878,30878,31094,0,1,0
1,30879,30879,31095,0,1,0
1,30880,30880,31096,0,1,0
1,30881,30881,31097,0,1,0
1,30882,30882,31098,0,1,0
1,30883,30883,31099,0,1,0
1,30884,30884,31100,0,1,0
1,30885,30885,31101,0,1,0
1,30886,30886,31102,0,1,0
1,30887,30887,31103,0,1,0
1,30888,30888,31104,0,1,0
1,30889,30889,31105,0,1,0
1,30890,30890,31106,0,1,0
1,30891,30891,31107,0,1,0
1,30892,30892,31108,0,1,0
1,30893,30893,31109,0,1,0
1,30894,30894,31110,0,1,0
1,30895,30895,31111,0,1,0
1,30896,30896,31112,0,1,0
1,30897,30897,31113,0,1,0
1,30898,30898,31114,0,1,0
1,30899,30899,31115,0,1,0
1,30900,30900,31116,0,1,0
1,30901,30901,31117,0,1,0
1,30902,30902,31118,0,1,0
1,30903,30903,31119,0,1,0
1,30904,30904,31120,0,1,0
1,30905,30905,31121,0,1,0
1,30906,30906,31122,0,1,0
1,30907,30907,31123,0,1,0
1,30908,30908,31124,0,1,0
1,30909,30909,31125,0,1,0
1,30910,30910,31126,0,1,0
1,30911,30911,31127,0,1,0
1,30912,30912,31128,0,1,0
1,30913,30913,31129,0,1,0
1,30914,30914,31130,0,1,0
1,30915,30915,31131,0,1,0
1,30916,30916,31132,0,1,0
1,30917,30917,31133,0,1,0
1,30918,30918,31134,0,1,0
1,30919,30919,31135,0,1,0
1,30920,30920,31136,0,1,0
1,30921,30921,31137,0,1,0
1,30922,30922,31138,0,1,0
1,30923,30923,31139,0,1,0
1,30924,30924,31140,0,1,0
1,30925,30925,31141,0,1,0
1,30926,30926,31142,0,1,0
1,30927,30927,31143,0,1,0
1,30928,30928,31144,0,1,0
1,30929,30929,31145,0,1,0
1,30930,30930,31146,0,1,0
1,30931,30931,31147,0,1,0
1,30932,30932,31148,0,1,0
1,30933,30933,31149,0,1,0
1,30934,30934,31150,0,1,0
1,30935,30935,31151,0,1,0
1,30936,30936,31152,0,1,0
1,30937,30937,31153,0,1,0
1,30938,30938,31154,0,1,0
1,30939,30939,31155,0,1,0
1,30940,30940,31156,0,1,0
1,30941,30941,31157,0,1,0
1,30942,30942,31158,0,1,0
1,30943,30943,31159,0,1,0
1,30944,30944,31160,0,1,0
1,30945,30945,31161,0,1,0
1,30946,30946,31162,0,1,0
1,30947,30947,31163,0,1,0
1,30948,30948,31164,0,1,0
1,30949,30949,31165,0,1,0
1,30950,30950,31166,0,1,0
1,30951,30951,31167,0,1,0
1,30952,30952,31168,0,1,0
1,30953,30953,31169,0,1,0
1,30954,30954,31170,0,1,0
1,30955,30955,31171,0,1,0
1,30956,30956,31172,0,1,0
1,30957,30957,31173,0,1,0
1,30958,30958,31174,0,1,0
1,30959,30959,31175,0,1,0
1,30960,30960,31176,0,1,0
1,30961,30961,31177,0,1,0
1,30962,30962,31178,0,1,0
1,30963,30963,31179,0,1,0
1,30964,30964,31180,0,1,0
1,30965,30965,31181,0,1,0
1,30966,30966,31182,0,1,0
1,30967,30967,31183,0,1,0
1,30968,30968,31184,0,1,0
1,30969,30969,31185,0,1,0
1,30970,30970,31186,0,1,0
1,30971,30971,31187,0,1,0
1,30972,30972,31188,0,1,0
1,30973,30973,31189,0,1,0
1,30974,30974,31190,0,1,0
1,30975,30975,31191,0,1,0
1,30976,30976,31192,0,1,0
1,30977,30977,31193,0,1,0
1,30978,30978,31194,0,1,0
1,30979,30979,31195,0,1,0
1,30980,30980,31196,0,1,0
1,30981,30981,31197,0,1,0
1,30982,30982,31198,0,1,0
1,30983,30983,31199,0,1,0
1,30984,30984,31200,0,1,0
1,30985,30985,31201,0,1,0
1,30986,30986,31202,0,1,0
1,30987,30987,31203,0,1,0
1,30988,30988,31204,0,1,0
1,30989,30989,31205,0,1,0
1,30990,30990,31206,0,1,0
1,30991,30991,31207,0,1,0
1,30992,30992,31208,0,1,0
1,30993,30993,31209,0,1,0
1,30994,30994,31210,0,1,0
1,30995,30995,31211,0,1,0
1,30996,30996,31212,0,1,0
1,30997,30997,31213,0,1,0
1,30998,30998,31214,0,1,0
1,30999,30999,31215,0,1,0
1,31000,31000,31216,0,1,0
1,31001,31001,31217,0,1,0
1,31002,31002,31218,0,1,0
1,31003,31003,31219,0,1,0
1,31004,31004,31220,0,1,0
1,31005,31005,31221,0,1,0
1,31006,31006,31222,0,1,0
1,31007,31007,31223,0,1,0
1,31008,31008,31224,0,1,0
1,31009,31009,31225,0,1,0
1,31010,31010,31226,0,1,0
1,31011,31011,31227,0,1,0
1,31012,31012,31228,0,1,0
1,31013,31013,31229,0,1,0
1,31014,31014,31230,0,1,0
1,31015,31015,31231,0,1,0
1,31016,31016,31232,0,1,0
1,31017,31017,31233,0,1,0
1,31018,31018,31234,0,1,0
1,31019,31019,31235,0,1,0
1,31020,31020,31236,0,1,0
1,31021,31021,31237,0,1,0
1,31022,31022,31238,0,1,0
1,31023,31023,31239,0,1,0
1,31024,31024,31240,0,1,0
1,31025,31025,31241,0,1,0
1,31026,31026,31242,0,1,0
1,31027,31027,31243,0,1,0
1,31028,31028,31244,0,1,0
1,31029,31029,31245,0,1,0
1,31030,31030,31246,0,1,0
1,31031,31031,31247,0,1,0
1,31032,31032,31248,0,1,0
1,31033,31033,31249,0,1,0
1,31034,31034,31250,0,1,0
1,31035,31035,31251,0,1,0
1,31036,31036,31252,0,1,0
1,31037,31037,31253,0,1,0
1,31038,31038,31254,0,1,0
1,31039,31039,31255,0,1,0
1,31040,31040,31256,0,1,0
1,31041,31041,31257,0,1,0
1,31042,31042,31258,0,1,0
1,31043,31043,31259,0,1,0
1,31044,31044,31260,0,1,0
1,31045,31045,31261,0,1,0
1,31046,31046,31262,0,1,0
1,31047,31047,31263,0,1,0
1,31048,31048,31264,0,1,0
1,31049,31049,31265,0,1,0
1,31050,31050,31266,0,1,0
1,31051,31051,31267,0,1,0
1,31052,31052,31268,0,1,0
1,31053,31053,31269,0,1,0
1,31054,31054,31270,0,1,0
1,31055,31055,31271,0,1,0
1,31056,31056,31272,0,1,0
1,31057,31057,31273,0,1,0
1,31058,31058,31274,0,1,0
1,31059,31059,31275,0,1,0
1,31060,31060,31276,0,1,0
1,31061,31061,31277,0,1,0
1,31062,31062,31278,0,1,0
1,31063,31063,31279,0,1,0
1,31064,31064,31280,0,1,0
1,31065,31065,31281,0,1,0
1,31066,31066,31282,0,1,0
1,31067,31067,31283,0,1,0
1,31068,31068,31284,0,1,0
1,31069,31069,31285,0,1,0
1,31070,31070,31286,0,1,0
1,31071,31071,31287,0,1,0
1,31072,31072,31288,0,1,0
1,31073,31073,31289,0,1,0
1,31074,31074,31290,0,1,0
1,31075,31075,31291,0,1,0
1,31076,31076,31292,0,1,0
1,31077,31077,31293,0,1,0
1,31078,31078,31294,0,1,0
1,31079,31079,31295,0,1,0
1,31080,31080,31296,0,1,0
1,31081,31081,31297,0,1,0
1,31082,31082,31298,0,1,0
1,31083,31083,31299,0,1,0
1,31084,31084,31300,0,1,0
1,31085,31085,31301,0,1,0
1,31086,31086,31302,0,1,0
1,31087,31087,31303,0,1,0
1,31088,31088,31304,0,1,0
1,31089,31089,31305,0,1,0
1,31090,31090,31306,0,1,0
1,31091,31091,31307,0,1,0
1,31092,31092,31308,0,1,0
1,31093,31093,31309,0,1,0
1,31094,31094,31310,0,1,0
1,31095,31095,31311,0,1,0
1,31096,31096,31312,0,1,0
1,31097,31097,31313,0,1,0
1,31098,31098,31314,0,1,0
1,31099,31099,31315,0,1,0
1,31100,31100,31316,0,1,0
1,31101,31101,31317,0,1,0
1,31102,31102,31318,0,1,0
1,31103,31103,31319,0,1,0
1,31104,31104,31320,0,1,0
1,31105,31105,31321,0,1,0
1,31106,31106,31322,0,1,0
1,31107,31107,31323,0,1,0
1,31108,31108,31324,0,1,0
1,31109,31109,31325,0,1,0
1,31110,31110,31326,0,1,0
1,31111,31111,31327,0,1,0
1,31112,31112,31328,0,1,0
1,31113,31113,31329,0,1,0
1,31114,31114,31330,0,1,0
1,31115,31115,31331,0,1,0
1,31116,31116,31332,0,1,0
1,31117,31117,31333,0,1,0
1,31118,31118,31334,0,1,0
1,31119,31119,31335,0,1,0
1,31120,31120,31336,0,1,0
1,31121,31121,31337,0,1,0
1,31122,31122,31338,0,1,0
1,31123,31123,31339,0,1,0
1,31124,31124,31340,0,1,0
1,31125,31125,31341,0,1,0
1,31126,31126,31342,0,1,0
1,31127,31127,31343,0,1,0
1,31128,31128,31344,0,1,0
1,31129,31129,31345,0,1,0
1,31130,31130,31346,0,1,0
1,31131,31131,31347,0,1,0
1,31132,31132,31348,0,1,0
1,31133,31133,31349,0,1,0
1,31134,31134,31350,0,1,0
1,31135,31135,31351,0,1,0
1,31136,31136,31352,0,1,0
1,31137,31137,31353,0,1,0
1,31138,31138,31354,0,1,0
1,31139,31139,31355,0,1,0
1,31140,31140,31356,0,1,0
1,31141,31141,31357,0,1,0
1,31142,31142,31358,0,1,0
1,31143,31143,31359,0,1,0
1,31144,31144,31360,0,1,0
1,31145,31145,31361,0,1,0
1,31146,31146,31362,0,1,0
1,31147,31147,31363,0,1,0
1,31148,31148,31364,0,1,0
1,31149,31149,31365,0,1,0
1,31150,31150,31366,0,1,0
1,31151,31151,31367,0,1,0
1,31152,31152,31368,0,1,0
1,31153,31153,31369,0,1,0
1,31154,31154,31370,0,1,0
1,31155,31155,31371,0,1,0
1,31156,31156,31372,0,1,0
1,31157,31157,31373,0,1,0
1,31158,31158,31374,0,1,0
1,31159,31159,31375,0,1,0
1,31160,31160,31376,0,1,0
1,31161,31161,31377,0,1,0
1,31162,31162,31378,0,1,0
1,31163,31163,31379,0,1,0
1,31164,31164,31380,0,1,0
1,31165,31165,31381,0,1,0
1,31166,31166,31382,0,1,0
1,31167,31167,31383,0,1,0
1,31168,31168,31384,0,1,0
1,31169,31169,31385,0,1,0
1,31170,31170,31386,0,1,0
1,31171,31171,31387,0,1,0
1,31172,31172,31388,0,1,0
1,31173,31173,31389,0,1,0
1,31174,31174,31390,0,1,0
1,31175,31175,31391,0,1,0
1,31176,31176,31392,0,1,0
1,31177,31177,31393,0,1,0
1,31178,31178,31394,0,1,0
1,31179,31179,31395,0,1,0
1,31180,31180,31396,0,1,0
1,31181,31181,31397,0,1,0
1,31182,31182,31398,0,1,0
1,31183,31183,31399,0,1,0
1,31184,31184,31400,0,1,0
1,31185,31185,31401,0,1,0
1,31186,31186,31402,0,1,0
1,31187,31187,31403,0,1,0
1,31188,31188,31404,0,1,0
1,31189,31189,31405,0,1,0
1,31190,31190,31406,0,1,0
1,31191,31191,31407,0,1,0
1,31192,31192,31408,0,1,0
1,31193,31193,31409,0,1,0
1,31194,31194,31410,0,1,0
1,31195,31195,31411,0,1,0
1,31196,31196,31412,0,1,0
1,31197,31197,31413,0,1,0
1,31198,31198,31414,0,1,0
1,31199,31199,31415,0,1,0
1,31200,31200,31416,0,1,0
1,31201,31201,31417,0,1,0
1,31202,31202,31418,0,1,0
1,31203,31203,31419,0,1,0
1,31204,31204,31420,0,1,0
1,31205,31205,31421,0,1,0
1,31206,31206,31422,0,1,0
1,31207,31207,31423,0,1,0
1,31208,31208,31424,0,1,0
1,31209,31209,31425,0,1,0
1,31210,31210,31426,0,1,0
1,31211,31211,31427,0,1,0
1,31212,31212,31428,0,1,0
1,31213,31213,31429,0,1,0
1,31214,31214,31430,0,1,0
1,31215,31215,31431,0,1,0
1,31216,31216,31432,0,1,0
1,31217,31217,31433,0,1,0
1,31218,31218,31434,0,1,0
1,31219,31219,31435,0,1,0
1,31220,31220,31436,0,1,0
1,31221,31221,31437,0,1,0
1,31222,31222,31438,0,1,0
1,31223,31223,31439,0,1,0
1,31224,31224,31440,0,1,0
1,31225,31225,31441,0,1,0
1,31226,31226,31442,0,1,0
1,31227,31227,31443,0,1,0
1,31228,31228,31444,0,1,0
1,31229,31229,31445,0,1,0
1,31230,31230,31446,0,1,0
1,31231,31231,31447,0,1,0
1,31232,31232,31448,0,1,0
1,31233,31233,31449,0,1,0
1,31234,31234,31450,0,1,0
1,31235,31235,31451,0,1,0
1,31236,31236,31452,0,1,0
1,31237,31237,31453,0,1,0
1,31238,31238,31454,0,1,0
1,31239,31239,31455,0,1,0
1,31240,31240,31456,0,1,0
1,31241,31241,31457,0,1,0
1,31242,31242,31458,0,1,0
1,31243,31243,31459,0,1,0
1,31244,31244,31460,0,1,0
1,31245,31245,31461,0,1,0
1,31246,31246,31462,0,1,0
1,31247,31247,31463,0,1,0
1,31248,31248,31464,0,1,0
1,31249,31249,31465,0,1,0
1,31250,31250,31466,0,1,0
1,31251,31251,31467,0,1,0
1,31252,31252,31468,0,1,0
1,31253,31253,31469,0,1,0
1,31254,31254,31470,0,1,0
1,31255,31255,31471,0,1,0
1,31256,31256,31472,0,1,0
1,31257,31257,31473,0,1,0
1,31258,31258,31474,0,1,0
1,31259,31259,31475,0,1,0
1,31260,31260,31476,0,1,0
1,31261,31261,31477,0,1,0
1,31262,31262,31478,0,1,0
1,31263,31263,31479,0,1,0
1,31264,31264,31480,0,1,0
1,31265,31265,31481,0,1,0
1,31266,31266,31482,0,1,0
1,31267,31267,31483,0,1,0
1,31268,31268,31484,0,1,0
1,31269,31269,31485,0,1,0
1,31270,31270,31486,0,1,0
1,31271,31271,31487,0,1,0
1,31272,31272,31488,0,1,0
1,31273,31273,31489,0,1,0
1,31274,31274,31490,0,1,0
1,31275,31275,31491,0,1,0
1,31276,31276,31492,0,1,0
1,31277,31277,31493,0,1,0
1,31278,31278,31494,0,1,0
1,31279,31279,31495,0,1,0
1,31280,31280,31496,0,1,0
1,31281,31281,31497,0,1,0
1,31282,31282,31498,0,1,0
1,31283,31283,31499,0,1,0
1,31284,31284,31500,0,1,0
1,31285,31285,31501,0,1,0
1,31286,31286,31502,0,1,0
1,31287,31287,31503,0,1,0
1,31288,31288,31504,0,1,0
1,31289,31289,31505,0,1,0
1,31290,31290,31506,0,1,0
1,31291,31291,31507,0,1,0
1,31292,31292,31508,0,1,0
1,31293,31293,31509,0,1,0
1,31294,31294,31510,0,1,0
1,31295,31295,31511,0,1,0
1,31296,31296,31512,0,1,0
1,31297,31297,31513,0,1,0
1,31298,31298,31514,0,1,0
1,31299,31299,31515,0,1,0
1,31300,31300,31516,0,1,0
1,31301,31301,31517,0,1,0
1,31302,31302,31518,0,1,0
1,31303,31303,31519,0,1,0
1,31304,31304,31520,0,1,0
1,31305,31305,31521,0,1,0
1,31306,31306,31522,0,1,0
1,31307,31307,31523,0,1,0
1,31308,31308,31524,0,1,0
1,31309,31309,31525,0,1,0
1,31310,31310,31526,0,1,0
1,31311,31311,31527,0,1,0
1,31312,31312,31528,0,1,0
1,31313,31313,31529,0,1,0
1,31314,31314,31530,0,1,0
1,31315,31315,31531,0,1,0
1,31316,31316,31532,0,1,0
1,31317,31317,31533,0,1,0
1,31318,31318,31534,0,1,0
1,31319,31319,31535,0,1,0
1,31320,31320,31536,0,1,0
1,31321,31321,31537,0,1,0
1,31322,31322,31538,0,1,0
1,31323,31323,31539,0,1,0
1,31324,31324,31540,0,1,0
1,31325,31325,31541,0,1,0
1,31326,31326,31542,0,1,0
1,31327,31327,31543,0,1,0
1,31328,31328,31544,0,1,0
1,31329,31329,31545,0,1,0
1,31330,31330,31546,0,1,0
1,31331,31331,31547,0,1,0
1,31332,31332,31548,0,1,0
1,31333,31333,31549,0,1,0
1,31334,31334,31550,0,1,0
1,31335,31335,31551,0,1,0
1,31336,31336,31552,0,1,0
1,31337,31337,31553,0,1,0
1,31338,31338,31554,0,1,0
1,31339,31339,31555,0,1,0
1,31340,31340,31556,0,1,0
1,31341,31341,31557,0,1,0
1,31342,31342,31558,0,1,0
1,31343,31343,31559,0,1,0
1,31344,31344,31560,0,1,0
1,31345,31345,31561,0,1,0
1,31346,31346,31562,0,1,0
